Start Date,End Date,Year,Month,Group,State,Indicator,Non-Hispanic White,Non-Hispanic Black or African American,Non-Hispanic American Indian or Alaska Native,Non-Hispanic Asian,Non-Hispanic Native Hawaiian or Other Pacific Islander,Non Hispanic more than one race,Hispanic or Latino
06/01/2020,06/30/2020,2020,6.0,By Month,South Carolina,Distribution of COVID-19 deaths (%),52.4,39.0,0.0,0.0,0.0,0.0,6.5
06/01/2020,06/30/2020,2020,6.0,By Month,South Carolina,Unweighted distribution of population (%),63.7,26.4,0.4,1.8,0.1,1.8,6.0
06/01/2020,06/30/2020,2020,6.0,By Month,South Carolina,Weighted distribution of population (%),63.6,25.6,0.3,2.1,0.1,1.8,6.6
07/01/2020,07/31/2020,2020,7.0,By Month,South Carolina,Count of COVID-19 deaths,594.0,381.0,0.0,0.0,0.0,0.0,43.0
07/01/2020,07/31/2020,2020,7.0,By Month,South Carolina,Distribution of COVID-19 deaths (%),57.7,37.0,0.0,0.0,0.0,0.0,4.2
07/01/2020,07/31/2020,2020,7.0,By Month,South Carolina,Unweighted distribution of population (%),63.7,26.4,0.4,1.8,0.1,1.8,6.0
07/01/2020,07/31/2020,2020,7.0,By Month,South Carolina,Weighted distribution of population (%),64.6,24.8,0.3,2.1,0.1,1.8,6.4
08/01/2020,08/31/2020,2020,8.0,By Month,South Carolina,Count of COVID-19 deaths,569.0,403.0,0.0,0.0,0.0,0.0,25.0
08/01/2020,08/31/2020,2020,8.0,By Month,South Carolina,Distribution of COVID-19 deaths (%),56.6,40.1,0.0,0.0,0.0,0.0,2.5
08/01/2020,08/31/2020,2020,8.0,By Month,South Carolina,Unweighted distribution of population (%),63.7,26.4,0.4,1.8,0.1,1.8,6.0
08/01/2020,08/31/2020,2020,8.0,By Month,South Carolina,Weighted distribution of population (%),63.7,25.9,0.3,2.1,0.1,1.8,6.2
09/01/2020,09/30/2020,2020,9.0,By Month,South Carolina,Count of COVID-19 deaths,373.0,203.0,0.0,0.0,0.0,0.0,14.0
09/01/2020,09/30/2020,2020,9.0,By Month,South Carolina,Distribution of COVID-19 deaths (%),62.3,33.9,0.0,0.0,0.0,0.0,2.3
09/01/2020,09/30/2020,2020,9.0,By Month,South Carolina,Unweighted distribution of population (%),63.7,26.4,0.4,1.8,0.1,1.8,6.0
09/01/2020,09/30/2020,2020,9.0,By Month,South Carolina,Weighted distribution of population (%),63.2,26.2,0.3,2.1,0.1,1.8,6.3
10/01/2020,10/31/2020,2020,10.0,By Month,South Carolina,Count of COVID-19 deaths,336.0,146.0,0.0,0.0,0.0,0.0,0.0
10/01/2020,10/31/2020,2020,10.0,By Month,South Carolina,Distribution of COVID-19 deaths (%),68.2,29.6,0.0,0.0,0.0,0.0,0.0
10/01/2020,10/31/2020,2020,10.0,By Month,South Carolina,Unweighted distribution of population (%),63.7,26.4,0.4,1.8,0.1,1.8,6.0
10/01/2020,10/31/2020,2020,10.0,By Month,South Carolina,Weighted distribution of population (%),65.2,24.0,0.3,2.1,0.1,1.8,6.5
11/01/2020,11/30/2020,2020,11.0,By Month,South Carolina,Count of COVID-19 deaths,317.0,107.0,0.0,0.0,0.0,0.0,0.0
11/01/2020,11/30/2020,2020,11.0,By Month,South Carolina,Distribution of COVID-19 deaths (%),73.2,24.7,0.0,0.0,0.0,0.0,0.0
11/01/2020,11/30/2020,2020,11.0,By Month,South Carolina,Unweighted distribution of population (%),63.7,26.4,0.4,1.8,0.1,1.8,6.0
11/01/2020,11/30/2020,2020,11.0,By Month,South Carolina,Weighted distribution of population (%),65.1,23.8,0.3,2.2,0.1,1.8,6.7
12/01/2020,12/31/2020,2020,12.0,By Month,South Carolina,Count of COVID-19 deaths,817.0,265.0,0.0,16.0,0.0,0.0,20.0
12/01/2020,12/31/2020,2020,12.0,By Month,South Carolina,Distribution of COVID-19 deaths (%),72.8,23.6,0.0,1.4,0.0,0.0,1.8
12/01/2020,12/31/2020,2020,12.0,By Month,South Carolina,Unweighted distribution of population (%),63.7,26.4,0.4,1.8,0.1,1.8,6.0
12/01/2020,12/31/2020,2020,12.0,By Month,South Carolina,Weighted distribution of population (%),66.1,22.8,0.3,2.2,0.1,1.8,6.8
01/01/2021,01/31/2021,2021,1.0,By Month,South Carolina,Count of COVID-19 deaths,995.0,401.0,0.0,11.0,0.0,0.0,27.0
01/01/2021,01/31/2021,2021,1.0,By Month,South Carolina,Distribution of COVID-19 deaths (%),69.3,27.9,0.0,0.8,0.0,0.0,1.9
01/01/2021,01/31/2021,2021,1.0,By Month,South Carolina,Unweighted distribution of population (%),63.7,26.4,0.4,1.8,0.1,1.8,6.0
01/01/2021,01/31/2021,2021,1.0,By Month,South Carolina,Weighted distribution of population (%),65.4,23.5,0.3,2.2,0.1,1.8,6.8
02/01/2021,02/28/2021,2021,2.0,By Month,South Carolina,Count of COVID-19 deaths,697.0,316.0,0.0,0.0,0.0,0.0,14.0
02/01/2021,02/28/2021,2021,2.0,By Month,South Carolina,Distribution of COVID-19 deaths (%),67.4,30.6,0.0,0.0,0.0,0.0,1.4
02/01/2021,02/28/2021,2021,2.0,By Month,South Carolina,Unweighted distribution of population (%),63.7,26.4,0.4,1.8,0.1,1.8,6.0
02/01/2021,02/28/2021,2021,2.0,By Month,South Carolina,Weighted distribution of population (%),64.5,24.6,0.3,2.1,0.1,1.8,6.6
03/01/2021,03/31/2021,2021,3.0,By Month,South Carolina,Count of COVID-19 deaths,279.0,137.0,0.0,0.0,0.0,0.0,15.0
03/01/2021,03/31/2021,2021,3.0,By Month,South Carolina,Distribution of COVID-19 deaths (%),63.3,31.1,0.0,0.0,0.0,0.0,3.4
03/01/2021,03/31/2021,2021,3.0,By Month,South Carolina,Unweighted distribution of population (%),63.7,26.4,0.4,1.8,0.1,1.8,6.0
03/01/2021,03/31/2021,2021,3.0,By Month,South Carolina,Weighted distribution of population (%),64.4,24.9,0.3,2.1,0.1,1.8,6.5
04/01/2021,04/24/2021,2021,4.0,By Month,South Carolina,Count of COVID-19 deaths,65.0,31.0,0.0,0.0,0.0,0.0,0.0
04/01/2021,04/24/2021,2021,4.0,By Month,South Carolina,Distribution of COVID-19 deaths (%),67.0,32.0,0.0,0.0,0.0,0.0,0.0
04/01/2021,04/24/2021,2021,4.0,By Month,South Carolina,Unweighted distribution of population (%),63.7,26.4,0.4,1.8,0.1,1.8,6.0
04/01/2021,04/24/2021,2021,4.0,By Month,South Carolina,Weighted distribution of population (%),64.1,25.0,0.3,2.2,0.1,1.8,6.6
01/01/2020,01/31/2020,2020,1.0,By Month,South Dakota,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,South Dakota,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,South Dakota,Unweighted distribution of population (%),82.8,2.2,7.0,1.5,0.1,2.2,4.2
01/01/2020,01/31/2020,2020,1.0,By Month,South Dakota,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,South Dakota,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,South Dakota,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,South Dakota,Unweighted distribution of population (%),82.8,2.2,7.0,1.5,0.1,2.2,4.2
02/01/2020,02/29/2020,2020,2.0,By Month,South Dakota,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,South Dakota,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,South Dakota,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,South Dakota,Unweighted distribution of population (%),82.8,2.2,7.0,1.5,0.1,2.2,4.2
03/01/2020,03/31/2020,2020,3.0,By Month,South Dakota,Weighted distribution of population (%),82.7,5.6,2.5,1.9,0.0,2.3,5.0
04/01/2020,04/30/2020,2020,4.0,By Month,South Dakota,Count of COVID-19 deaths,17.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2020,04/30/2020,2020,4.0,By Month,South Dakota,Distribution of COVID-19 deaths (%),81.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2020,04/30/2020,2020,4.0,By Month,South Dakota,Unweighted distribution of population (%),82.8,2.2,7.0,1.5,0.1,2.2,4.2
04/01/2020,04/30/2020,2020,4.0,By Month,South Dakota,Weighted distribution of population (%),82.0,6.0,2.4,2.1,0.0,2.3,5.1
05/01/2020,05/31/2020,2020,5.0,By Month,South Dakota,Count of COVID-19 deaths,28.0,0.0,10.0,0.0,0.0,0.0,0.0
05/01/2020,05/31/2020,2020,5.0,By Month,South Dakota,Distribution of COVID-19 deaths (%),63.6,0.0,22.7,0.0,0.0,0.0,0.0
05/01/2020,05/31/2020,2020,5.0,By Month,South Dakota,Unweighted distribution of population (%),82.8,2.2,7.0,1.5,0.1,2.2,4.2
05/01/2020,05/31/2020,2020,5.0,By Month,South Dakota,Weighted distribution of population (%),81.8,5.6,2.9,2.1,0.0,2.4,5.2
06/01/2020,06/30/2020,2020,6.0,By Month,South Dakota,Count of COVID-19 deaths,25.0,0.0,11.0,0.0,0.0,0.0,0.0
06/01/2020,06/30/2020,2020,6.0,By Month,South Dakota,Distribution of COVID-19 deaths (%),62.5,0.0,27.5,0.0,0.0,0.0,0.0
06/01/2020,06/30/2020,2020,6.0,By Month,South Dakota,Unweighted distribution of population (%),82.8,2.2,7.0,1.5,0.1,2.2,4.2
06/01/2020,06/30/2020,2020,6.0,By Month,South Dakota,Weighted distribution of population (%),81.3,4.6,4.4,1.9,0.1,2.6,5.2
07/01/2020,07/31/2020,2020,7.0,By Month,South Dakota,Count of COVID-19 deaths,34.0,0.0,14.0,0.0,0.0,0.0,0.0
07/01/2020,07/31/2020,2020,7.0,By Month,South Dakota,Distribution of COVID-19 deaths (%),68.0,0.0,28.0,0.0,0.0,0.0,0.0
07/01/2020,07/31/2020,2020,7.0,By Month,South Dakota,Unweighted distribution of population (%),82.8,2.2,7.0,1.5,0.1,2.2,4.2
07/01/2020,07/31/2020,2020,7.0,By Month,South Dakota,Weighted distribution of population (%),81.5,4.5,4.4,1.8,0.1,2.6,5.2
08/01/2020,08/31/2020,2020,8.0,By Month,South Dakota,Count of COVID-19 deaths,41.0,0.0,0.0,0.0,0.0,0.0,0.0
08/01/2020,08/31/2020,2020,8.0,By Month,South Dakota,Distribution of COVID-19 deaths (%),83.7,0.0,0.0,0.0,0.0,0.0,0.0
08/01/2020,08/31/2020,2020,8.0,By Month,South Dakota,Unweighted distribution of population (%),82.8,2.2,7.0,1.5,0.1,2.2,4.2
08/01/2020,08/31/2020,2020,8.0,By Month,South Dakota,Weighted distribution of population (%),82.3,5.0,3.2,1.9,0.0,2.4,5.0
09/01/2020,09/30/2020,2020,9.0,By Month,South Dakota,Count of COVID-19 deaths,98.0,0.0,13.0,0.0,0.0,0.0,0.0
09/01/2020,09/30/2020,2020,9.0,By Month,South Dakota,Distribution of COVID-19 deaths (%),84.5,0.0,11.2,0.0,0.0,0.0,0.0
09/01/2020,09/30/2020,2020,9.0,By Month,South Dakota,Unweighted distribution of population (%),82.8,2.2,7.0,1.5,0.1,2.2,4.2
09/01/2020,09/30/2020,2020,9.0,By Month,South Dakota,Weighted distribution of population (%),82.5,5.1,3.1,1.9,0.0,2.4,5.0
10/01/2020,10/31/2020,2020,10.0,By Month,South Dakota,Count of COVID-19 deaths,234.0,0.0,26.0,0.0,0.0,0.0,0.0
10/01/2020,10/31/2020,2020,10.0,By Month,South Dakota,Distribution of COVID-19 deaths (%),88.3,0.0,9.8,0.0,0.0,0.0,0.0
10/01/2020,10/31/2020,2020,10.0,By Month,South Dakota,Unweighted distribution of population (%),82.8,2.2,7.0,1.5,0.1,2.2,4.2
10/01/2020,10/31/2020,2020,10.0,By Month,South Dakota,Weighted distribution of population (%),82.5,5.1,3.1,1.9,0.0,2.3,4.9
11/01/2020,11/30/2020,2020,11.0,By Month,South Dakota,Count of COVID-19 deaths,611.0,0.0,81.0,0.0,0.0,0.0,0.0
11/01/2020,11/30/2020,2020,11.0,By Month,South Dakota,Distribution of COVID-19 deaths (%),87.3,0.0,11.6,0.0,0.0,0.0,0.0
11/01/2020,11/30/2020,2020,11.0,By Month,South Dakota,Unweighted distribution of population (%),82.8,2.2,7.0,1.5,0.1,2.2,4.2
11/01/2020,11/30/2020,2020,11.0,By Month,South Dakota,Weighted distribution of population (%),82.6,4.8,3.4,1.9,0.1,2.4,4.9
12/01/2020,12/31/2020,2020,12.0,By Month,South Dakota,Count of COVID-19 deaths,374.0,0.0,38.0,0.0,0.0,0.0,0.0
12/01/2020,12/31/2020,2020,12.0,By Month,South Dakota,Distribution of COVID-19 deaths (%),87.6,0.0,8.9,0.0,0.0,0.0,0.0
12/01/2020,12/31/2020,2020,12.0,By Month,South Dakota,Unweighted distribution of population (%),82.8,2.2,7.0,1.5,0.1,2.2,4.2
12/01/2020,12/31/2020,2020,12.0,By Month,South Dakota,Weighted distribution of population (%),82.2,5.1,3.3,2.0,0.1,2.4,5.0
01/01/2021,01/31/2021,2021,1.0,By Month,South Dakota,Count of COVID-19 deaths,154.0,0.0,25.0,0.0,0.0,0.0,0.0
01/01/2021,01/31/2021,2021,1.0,By Month,South Dakota,Distribution of COVID-19 deaths (%),83.7,0.0,13.6,0.0,0.0,0.0,0.0
01/01/2021,01/31/2021,2021,1.0,By Month,South Dakota,Unweighted distribution of population (%),82.8,2.2,7.0,1.5,0.1,2.2,4.2
01/01/2021,01/31/2021,2021,1.0,By Month,South Dakota,Weighted distribution of population (%),81.8,4.8,3.8,1.9,0.1,2.5,5.1
02/01/2021,02/28/2021,2021,2.0,By Month,South Dakota,Count of COVID-19 deaths,64.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2021,02/28/2021,2021,2.0,By Month,South Dakota,Distribution of COVID-19 deaths (%),91.4,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2021,02/28/2021,2021,2.0,By Month,South Dakota,Unweighted distribution of population (%),82.8,2.2,7.0,1.5,0.1,2.2,4.2
02/01/2021,02/28/2021,2021,2.0,By Month,South Dakota,Weighted distribution of population (%),82.2,5.1,3.3,2.0,0.1,2.4,5.0
03/01/2021,03/31/2021,2021,3.0,By Month,South Dakota,Count of COVID-19 deaths,23.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2021,03/31/2021,2021,3.0,By Month,South Dakota,Distribution of COVID-19 deaths (%),74.2,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2021,03/31/2021,2021,3.0,By Month,South Dakota,Unweighted distribution of population (%),82.8,2.2,7.0,1.5,0.1,2.2,4.2
03/01/2021,03/31/2021,2021,3.0,By Month,South Dakota,Weighted distribution of population (%),81.8,5.6,3.0,2.0,0.0,2.4,5.1
04/01/2021,04/24/2021,2021,4.0,By Month,South Dakota,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2021,04/24/2021,2021,4.0,By Month,South Dakota,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2021,04/24/2021,2021,4.0,By Month,South Dakota,Unweighted distribution of population (%),82.8,2.2,7.0,1.5,0.1,2.2,4.2
04/01/2021,04/24/2021,2021,4.0,By Month,South Dakota,Weighted distribution of population (%),82.3,5.8,2.5,2.0,0.0,2.3,5.1
01/01/2020,01/31/2020,2020,1.0,By Month,Tennessee,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,Tennessee,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,Tennessee,Unweighted distribution of population (%),73.5,16.7,0.3,1.9,0.1,1.8,5.7
01/01/2020,01/31/2020,2020,1.0,By Month,Tennessee,Weighted distribution of population (%),35.3,53.7,0.2,2.8,0.0,1.4,6.6
02/01/2020,02/29/2020,2020,2.0,By Month,Tennessee,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Tennessee,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Tennessee,Unweighted distribution of population (%),73.5,16.7,0.3,1.9,0.1,1.8,5.7
02/01/2020,02/29/2020,2020,2.0,By Month,Tennessee,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,Tennessee,Count of COVID-19 deaths,18.0,15.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,Tennessee,Distribution of COVID-19 deaths (%),50.0,41.7,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,Tennessee,Unweighted distribution of population (%),73.5,16.7,0.3,1.9,0.1,1.8,5.7
03/01/2020,03/31/2020,2020,3.0,By Month,Tennessee,Weighted distribution of population (%),53.3,34.3,0.2,3.0,0.0,1.8,7.5
04/01/2020,04/30/2020,2020,4.0,By Month,Tennessee,Count of COVID-19 deaths,118.0,52.0,0.0,0.0,0.0,0.0,0.0
04/01/2020,04/30/2020,2020,4.0,By Month,Tennessee,Distribution of COVID-19 deaths (%),64.1,28.3,0.0,0.0,0.0,0.0,0.0
04/01/2020,04/30/2020,2020,4.0,By Month,Tennessee,Unweighted distribution of population (%),73.5,16.7,0.3,1.9,0.1,1.8,5.7
04/01/2020,04/30/2020,2020,4.0,By Month,Tennessee,Weighted distribution of population (%),51.2,36.3,0.2,3.0,0.0,1.8,7.5
05/01/2020,05/31/2020,2020,5.0,By Month,Tennessee,Count of COVID-19 deaths,86.0,82.0,0.0,0.0,0.0,0.0,29.0
05/01/2020,05/31/2020,2020,5.0,By Month,Tennessee,Distribution of COVID-19 deaths (%),42.6,40.6,0.0,0.0,0.0,0.0,14.4
05/01/2020,05/31/2020,2020,5.0,By Month,Tennessee,Unweighted distribution of population (%),73.5,16.7,0.3,1.9,0.1,1.8,5.7
05/01/2020,05/31/2020,2020,5.0,By Month,Tennessee,Weighted distribution of population (%),45.5,41.8,0.2,3.1,0.0,1.7,7.7
06/01/2020,06/30/2020,2020,6.0,By Month,Tennessee,Count of COVID-19 deaths,109.0,73.0,0.0,0.0,0.0,0.0,27.0
06/01/2020,06/30/2020,2020,6.0,By Month,Tennessee,Distribution of COVID-19 deaths (%),51.2,34.3,0.0,0.0,0.0,0.0,12.7
06/01/2020,06/30/2020,2020,6.0,By Month,Tennessee,Unweighted distribution of population (%),73.5,16.7,0.3,1.9,0.1,1.8,5.7
06/01/2020,06/30/2020,2020,6.0,By Month,Tennessee,Weighted distribution of population (%),47.5,39.7,0.2,3.0,0.0,1.8,7.7
07/01/2020,07/31/2020,2020,7.0,By Month,Tennessee,Count of COVID-19 deaths,335.0,195.0,0.0,0.0,0.0,0.0,45.0
07/01/2020,07/31/2020,2020,7.0,By Month,Tennessee,Distribution of COVID-19 deaths (%),57.6,33.5,0.0,0.0,0.0,0.0,7.7
07/01/2020,07/31/2020,2020,7.0,By Month,Tennessee,Unweighted distribution of population (%),73.5,16.7,0.3,1.9,0.1,1.8,5.7
07/01/2020,07/31/2020,2020,7.0,By Month,Tennessee,Weighted distribution of population (%),51.8,35.5,0.2,3.0,0.0,1.8,7.6
08/01/2020,08/31/2020,2020,8.0,By Month,Tennessee,Count of COVID-19 deaths,523.0,189.0,0.0,0.0,0.0,0.0,23.0
08/01/2020,08/31/2020,2020,8.0,By Month,Tennessee,Distribution of COVID-19 deaths (%),70.7,25.5,0.0,0.0,0.0,0.0,3.1
08/01/2020,08/31/2020,2020,8.0,By Month,Tennessee,Unweighted distribution of population (%),73.5,16.7,0.3,1.9,0.1,1.8,5.7
08/01/2020,08/31/2020,2020,8.0,By Month,Tennessee,Weighted distribution of population (%),53.3,34.4,0.2,2.9,0.0,1.8,7.3
09/01/2020,09/30/2020,2020,9.0,By Month,Tennessee,Count of COVID-19 deaths,538.0,136.0,0.0,0.0,0.0,0.0,19.0
09/01/2020,09/30/2020,2020,9.0,By Month,Tennessee,Distribution of COVID-19 deaths (%),77.0,19.5,0.0,0.0,0.0,0.0,2.7
09/01/2020,09/30/2020,2020,9.0,By Month,Tennessee,Unweighted distribution of population (%),73.5,16.7,0.3,1.9,0.1,1.8,5.7
09/01/2020,09/30/2020,2020,9.0,By Month,Tennessee,Weighted distribution of population (%),54.5,33.3,0.2,2.9,0.0,1.8,7.3
10/01/2020,10/31/2020,2020,10.0,By Month,Tennessee,Count of COVID-19 deaths,798.0,139.0,0.0,0.0,0.0,0.0,19.0
10/01/2020,10/31/2020,2020,10.0,By Month,Tennessee,Distribution of COVID-19 deaths (%),83.0,14.5,0.0,0.0,0.0,0.0,2.0
10/01/2020,10/31/2020,2020,10.0,By Month,Tennessee,Unweighted distribution of population (%),73.5,16.7,0.3,1.9,0.1,1.8,5.7
10/01/2020,10/31/2020,2020,10.0,By Month,Tennessee,Weighted distribution of population (%),58.5,29.2,0.2,2.8,0.0,1.9,7.2
11/01/2020,11/30/2020,2020,11.0,By Month,Tennessee,Count of COVID-19 deaths,1302.0,246.0,0.0,0.0,0.0,0.0,22.0
11/01/2020,11/30/2020,2020,11.0,By Month,Tennessee,Distribution of COVID-19 deaths (%),82.2,15.5,0.0,0.0,0.0,0.0,1.4
11/01/2020,11/30/2020,2020,11.0,By Month,Tennessee,Unweighted distribution of population (%),73.5,16.7,0.3,1.9,0.1,1.8,5.7
11/01/2020,11/30/2020,2020,11.0,By Month,Tennessee,Weighted distribution of population (%),58.5,29.4,0.2,2.8,0.0,1.9,7.1
12/01/2020,12/31/2020,2020,12.0,By Month,Tennessee,Count of COVID-19 deaths,2193.0,399.0,0.0,16.0,0.0,0.0,50.0
12/01/2020,12/31/2020,2020,12.0,By Month,Tennessee,Distribution of COVID-19 deaths (%),82.3,15.0,0.0,0.6,0.0,0.0,1.9
12/01/2020,12/31/2020,2020,12.0,By Month,Tennessee,Unweighted distribution of population (%),73.5,16.7,0.3,1.9,0.1,1.8,5.7
12/01/2020,12/31/2020,2020,12.0,By Month,Tennessee,Weighted distribution of population (%),57.2,30.6,0.2,2.9,0.0,1.9,7.3
01/01/2021,01/31/2021,2021,1.0,By Month,Tennessee,Count of COVID-19 deaths,2299.0,387.0,0.0,23.0,0.0,0.0,60.0
01/01/2021,01/31/2021,2021,1.0,By Month,Tennessee,Distribution of COVID-19 deaths (%),82.8,13.9,0.0,0.8,0.0,0.0,2.2
01/01/2021,01/31/2021,2021,1.0,By Month,Tennessee,Unweighted distribution of population (%),73.5,16.7,0.3,1.9,0.1,1.8,5.7
01/01/2021,01/31/2021,2021,1.0,By Month,Tennessee,Weighted distribution of population (%),57.4,30.5,0.2,2.8,0.0,1.9,7.2
02/01/2021,02/28/2021,2021,2.0,By Month,Tennessee,Count of COVID-19 deaths,777.0,155.0,0.0,10.0,0.0,0.0,21.0
02/01/2021,02/28/2021,2021,2.0,By Month,Tennessee,Distribution of COVID-19 deaths (%),80.7,16.1,0.0,1.0,0.0,0.0,2.2
02/01/2021,02/28/2021,2021,2.0,By Month,Tennessee,Unweighted distribution of population (%),73.5,16.7,0.3,1.9,0.1,1.8,5.7
02/01/2021,02/28/2021,2021,2.0,By Month,Tennessee,Weighted distribution of population (%),57.0,30.7,0.2,2.9,0.0,1.9,7.3
03/01/2021,03/31/2021,2021,3.0,By Month,Tennessee,Count of COVID-19 deaths,414.0,87.0,0.0,12.0,0.0,0.0,10.0
03/01/2021,03/31/2021,2021,3.0,By Month,Tennessee,Distribution of COVID-19 deaths (%),78.6,16.5,0.0,2.3,0.0,0.0,1.9
03/01/2021,03/31/2021,2021,3.0,By Month,Tennessee,Unweighted distribution of population (%),73.5,16.7,0.3,1.9,0.1,1.8,5.7
03/01/2021,03/31/2021,2021,3.0,By Month,Tennessee,Weighted distribution of population (%),57.2,30.0,0.2,3.0,0.0,1.9,7.6
04/01/2021,04/24/2021,2021,4.0,By Month,Tennessee,Count of COVID-19 deaths,187.0,45.0,0.0,0.0,0.0,0.0,0.0
04/01/2021,04/24/2021,2021,4.0,By Month,Tennessee,Distribution of COVID-19 deaths (%),78.6,18.9,0.0,0.0,0.0,0.0,0.0
04/01/2021,04/24/2021,2021,4.0,By Month,Tennessee,Unweighted distribution of population (%),73.5,16.7,0.3,1.9,0.1,1.8,5.7
04/01/2021,04/24/2021,2021,4.0,By Month,Tennessee,Weighted distribution of population (%),59.1,27.8,0.2,3.1,0.0,2.0,7.9
01/01/2020,01/31/2020,2020,1.0,By Month,Texas,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,Texas,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,Texas,Unweighted distribution of population (%),41.2,12.1,0.3,5.0,0.1,1.5,39.7
01/01/2020,01/31/2020,2020,1.0,By Month,Texas,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Texas,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Texas,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Texas,Unweighted distribution of population (%),41.2,12.1,0.3,5.0,0.1,1.5,39.7
02/01/2020,02/29/2020,2020,2.0,By Month,Texas,Weighted distribution of population (%),5.9,0.4,0.1,0.9,0.0,0.2,92.5
03/01/2020,03/31/2020,2020,3.0,By Month,Texas,Count of COVID-19 deaths,44.0,28.0,0.0,0.0,0.0,0.0,24.0
03/01/2020,03/31/2020,2020,3.0,By Month,Texas,Distribution of COVID-19 deaths (%),44.9,28.6,0.0,0.0,0.0,0.0,24.5
03/01/2020,03/31/2020,2020,3.0,By Month,Texas,Unweighted distribution of population (%),41.2,12.1,0.3,5.0,0.1,1.5,39.7
03/01/2020,03/31/2020,2020,3.0,By Month,Texas,Weighted distribution of population (%),32.1,17.7,0.2,6.8,0.1,1.5,41.6
04/01/2020,04/30/2020,2020,4.0,By Month,Texas,Count of COVID-19 deaths,399.0,227.0,0.0,23.0,0.0,0.0,273.0
04/01/2020,04/30/2020,2020,4.0,By Month,Texas,Distribution of COVID-19 deaths (%),42.9,24.4,0.0,2.5,0.0,0.0,29.4
04/01/2020,04/30/2020,2020,4.0,By Month,Texas,Unweighted distribution of population (%),41.2,12.1,0.3,5.0,0.1,1.5,39.7
04/01/2020,04/30/2020,2020,4.0,By Month,Texas,Weighted distribution of population (%),32.6,17.0,0.2,6.6,0.1,1.5,42.0
05/01/2020,05/31/2020,2020,5.0,By Month,Texas,Count of COVID-19 deaths,359.0,182.0,0.0,30.0,0.0,0.0,388.0
05/01/2020,05/31/2020,2020,5.0,By Month,Texas,Distribution of COVID-19 deaths (%),37.2,18.9,0.0,3.1,0.0,0.0,40.2
05/01/2020,05/31/2020,2020,5.0,By Month,Texas,Unweighted distribution of population (%),41.2,12.1,0.3,5.0,0.1,1.5,39.7
05/01/2020,05/31/2020,2020,5.0,By Month,Texas,Weighted distribution of population (%),32.3,17.1,0.2,6.4,0.1,1.5,42.3
