Data as of,Start Date,End Date,Year,Month,Group,State,Indicator,Non-Hispanic White,Non-Hispanic Black or African American,Non-Hispanic American Indian or Alaska Native,Non-Hispanic Asian,Non-Hispanic Native Hawaiian or Other Pacific Islander,Non Hispanic more than one race,Hispanic or Latino,Footnote
04/28/2021,07/01/2020,07/31/2020,2020,7,By Month,Utah,Distribution of COVID-19 deaths (%),54.5,,11.7,,,,18.6,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,07/01/2020,07/31/2020,2020,7,By Month,Utah,Unweighted distribution of population (%),77.8,1.2,0.9,2.5,1,2.1,14.4,
04/28/2021,07/01/2020,07/31/2020,2020,7,By Month,Utah,Weighted distribution of population (%),71.7,1.7,0.7,4.1,1.5,2.3,18,
04/28/2021,08/01/2020,08/31/2020,2020,8,By Month,Utah,Count of COVID-19 deaths,51,,,,,,24,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,08/01/2020,08/31/2020,2020,8,By Month,Utah,Distribution of COVID-19 deaths (%),53.7,,,,,,25.3,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,08/01/2020,08/31/2020,2020,8,By Month,Utah,Unweighted distribution of population (%),77.8,1.2,0.9,2.5,1,2.1,14.4,
04/28/2021,08/01/2020,08/31/2020,2020,8,By Month,Utah,Weighted distribution of population (%),72.2,1.7,0.7,3.9,1.5,2.3,17.7,
04/28/2021,09/01/2020,09/30/2020,2020,9,By Month,Utah,Count of COVID-19 deaths,55,,,,,,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,09/01/2020,09/30/2020,2020,9,By Month,Utah,Distribution of COVID-19 deaths (%),71.4,,,,,,18.2,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,09/01/2020,09/30/2020,2020,9,By Month,Utah,Unweighted distribution of population (%),77.8,1.2,0.9,2.5,1,2.1,14.4,
04/28/2021,09/01/2020,09/30/2020,2020,9,By Month,Utah,Weighted distribution of population (%),72.4,1.6,0.7,3.9,1.5,2.3,17.6,
04/28/2021,10/01/2020,10/31/2020,2020,10,By Month,Utah,Count of COVID-19 deaths,136,,,,,,31,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,10/01/2020,10/31/2020,2020,10,By Month,Utah,Distribution of COVID-19 deaths (%),73.9,,,,,,16.8,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,10/01/2020,10/31/2020,2020,10,By Month,Utah,Unweighted distribution of population (%),77.8,1.2,0.9,2.5,1,2.1,14.4,
04/28/2021,10/01/2020,10/31/2020,2020,10,By Month,Utah,Weighted distribution of population (%),73.2,1.6,0.6,3.7,1.4,2.3,17.2,
04/28/2021,11/01/2020,11/30/2020,2020,11,By Month,Utah,Count of COVID-19 deaths,329,,,,11,,58,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,11/01/2020,11/30/2020,2020,11,By Month,Utah,Distribution of COVID-19 deaths (%),78.9,,,,2.6,,13.9,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,11/01/2020,11/30/2020,2020,11,By Month,Utah,Unweighted distribution of population (%),77.8,1.2,0.9,2.5,1,2.1,14.4,
04/28/2021,11/01/2020,11/30/2020,2020,11,By Month,Utah,Weighted distribution of population (%),73.3,1.5,0.6,3.6,1.4,2.3,17.2,
04/28/2021,12/01/2020,12/31/2020,2020,12,By Month,Utah,Count of COVID-19 deaths,398,,20,15,10,,74,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,12/01/2020,12/31/2020,2020,12,By Month,Utah,Distribution of COVID-19 deaths (%),76.1,,3.8,2.9,1.9,,14.1,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,12/01/2020,12/31/2020,2020,12,By Month,Utah,Unweighted distribution of population (%),77.8,1.2,0.9,2.5,1,2.1,14.4,
04/28/2021,12/01/2020,12/31/2020,2020,12,By Month,Utah,Weighted distribution of population (%),73.2,1.6,0.6,3.7,1.4,2.3,17.2,
04/28/2021,01/01/2021,01/31/2021,2021,1,By Month,Utah,Count of COVID-19 deaths,357,,15,12,,,49,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2021,01/31/2021,2021,1,By Month,Utah,Distribution of COVID-19 deaths (%),80.2,,3.4,2.7,,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2021,01/31/2021,2021,1,By Month,Utah,Unweighted distribution of population (%),77.8,1.2,0.9,2.5,1,2.1,14.4,
04/28/2021,01/01/2021,01/31/2021,2021,1,By Month,Utah,Weighted distribution of population (%),74.1,1.5,0.6,3.5,1.3,2.3,16.7,
04/28/2021,02/01/2021,02/28/2021,2021,2,By Month,Utah,Count of COVID-19 deaths,126,0,,11,,0,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,02/01/2021,02/28/2021,2021,2,By Month,Utah,Distribution of COVID-19 deaths (%),75.4,0,,6.6,,0,13.8,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,02/01/2021,02/28/2021,2021,2,By Month,Utah,Unweighted distribution of population (%),77.8,1.2,0.9,2.5,1,2.1,14.4,
04/28/2021,02/01/2021,02/28/2021,2021,2,By Month,Utah,Weighted distribution of population (%),74,1.5,0.6,3.5,1.3,2.3,16.9,
04/28/2021,03/01/2021,03/31/2021,2021,3,By Month,Utah,Count of COVID-19 deaths,66,,,0,,0,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,03/01/2021,03/31/2021,2021,3,By Month,Utah,Distribution of COVID-19 deaths (%),70.2,,,0,,0,19.1,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,03/01/2021,03/31/2021,2021,3,By Month,Utah,Unweighted distribution of population (%),77.8,1.2,0.9,2.5,1,2.1,14.4,
04/28/2021,03/01/2021,03/31/2021,2021,3,By Month,Utah,Weighted distribution of population (%),74.1,1.5,0.6,3.5,1.3,2.3,16.7,
04/28/2021,04/01/2021,04/24/2021,2021,4,By Month,Utah,Count of COVID-19 deaths,16,0,0,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,04/01/2021,04/24/2021,2021,4,By Month,Utah,Distribution of COVID-19 deaths (%),66.7,0,0,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,04/01/2021,04/24/2021,2021,4,By Month,Utah,Unweighted distribution of population (%),77.8,1.2,0.9,2.5,1,2.1,14.4,
04/28/2021,04/01/2021,04/24/2021,2021,4,By Month,Utah,Weighted distribution of population (%),74.1,1.4,0.6,3.3,1.3,2.3,16.9,
04/28/2021,01/01/2020,04/24/2021,2020/2021,,By Total,Vermont,Count of COVID-19 deaths,218,,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2020,04/24/2021,2020/2021,,By Total,Vermont,Distribution of COVID-19 deaths (%),96.5,,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2020,04/24/2021,2020/2021,,By Total,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,01/01/2020,04/24/2021,2020/2021,,By Total,Vermont,Weighted distribution of population (%),89.5,2.1,0.2,3.8,0,2.1,2.3,
04/28/2021,01/01/2020,12/31/2020,2020,,By Year,Vermont,Count of COVID-19 deaths,143,,,,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2020,12/31/2020,2020,,By Year,Vermont,Distribution of COVID-19 deaths (%),97.9,,,,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2020,12/31/2020,2020,,By Year,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,01/01/2020,12/31/2020,2020,,By Year,Vermont,Weighted distribution of population (%),89.2,2.2,0.2,3.9,0,2.1,2.4,
04/28/2021,01/01/2021,04/24/2021,2021,,By Year,Vermont,Count of COVID-19 deaths,75,,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2021,04/24/2021,2021,,By Year,Vermont,Distribution of COVID-19 deaths (%),93.8,,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2021,04/24/2021,2021,,By Year,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,01/01/2021,04/24/2021,2021,,By Year,Vermont,Weighted distribution of population (%),90.2,1.9,0.2,3.3,0,2,2.3,
04/28/2021,01/01/2020,01/31/2020,2020,1,By Month,Vermont,Count of COVID-19 deaths,0,0,0,0,0,0,0,
04/28/2021,01/01/2020,01/31/2020,2020,1,By Month,Vermont,Distribution of COVID-19 deaths (%),0,0,0,0,0,0,0,
04/28/2021,01/01/2020,01/31/2020,2020,1,By Month,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,01/01/2020,01/31/2020,2020,1,By Month,Vermont,Weighted distribution of population (%),0,0,0,0,0,0,0,
04/28/2021,02/01/2020,02/29/2020,2020,2,By Month,Vermont,Count of COVID-19 deaths,0,0,0,0,0,0,0,
04/28/2021,02/01/2020,02/29/2020,2020,2,By Month,Vermont,Distribution of COVID-19 deaths (%),0,0,0,0,0,0,0,
04/28/2021,02/01/2020,02/29/2020,2020,2,By Month,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,02/01/2020,02/29/2020,2020,2,By Month,Vermont,Weighted distribution of population (%),0,0,0,0,0,0,0,
04/28/2021,03/01/2020,03/31/2020,2020,3,By Month,Vermont,Count of COVID-19 deaths,16,0,0,0,0,0,0,
04/28/2021,03/01/2020,03/31/2020,2020,3,By Month,Vermont,Distribution of COVID-19 deaths (%),100,0,0,0,0,0,0,
04/28/2021,03/01/2020,03/31/2020,2020,3,By Month,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,03/01/2020,03/31/2020,2020,3,By Month,Vermont,Weighted distribution of population (%),88.6,2.3,0.2,4.3,0,2.1,2.4,
04/28/2021,04/01/2020,04/30/2020,2020,4,By Month,Vermont,Count of COVID-19 deaths,37,0,0,,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,04/01/2020,04/30/2020,2020,4,By Month,Vermont,Distribution of COVID-19 deaths (%),97.4,0,0,,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,04/01/2020,04/30/2020,2020,4,By Month,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,04/01/2020,04/30/2020,2020,4,By Month,Vermont,Weighted distribution of population (%),88.6,2.3,0.2,4.3,0,2.1,2.4,
04/28/2021,05/01/2020,05/31/2020,2020,5,By Month,Vermont,Count of COVID-19 deaths,,0,0,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,05/01/2020,05/31/2020,2020,5,By Month,Vermont,Distribution of COVID-19 deaths (%),,0,0,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,05/01/2020,05/31/2020,2020,5,By Month,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,05/01/2020,05/31/2020,2020,5,By Month,Vermont,Weighted distribution of population (%),88.3,2.4,0.2,4.5,0,2.1,2.5,
04/28/2021,06/01/2020,06/30/2020,2020,6,By Month,Vermont,Count of COVID-19 deaths,,0,0,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,06/01/2020,06/30/2020,2020,6,By Month,Vermont,Distribution of COVID-19 deaths (%),,0,0,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,06/01/2020,06/30/2020,2020,6,By Month,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,06/01/2020,06/30/2020,2020,6,By Month,Vermont,Weighted distribution of population (%),88.3,2.4,0.2,4.5,0,2.1,2.5,
04/28/2021,07/01/2020,07/31/2020,2020,7,By Month,Vermont,Count of COVID-19 deaths,,0,0,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,07/01/2020,07/31/2020,2020,7,By Month,Vermont,Distribution of COVID-19 deaths (%),,0,0,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,07/01/2020,07/31/2020,2020,7,By Month,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,07/01/2020,07/31/2020,2020,7,By Month,Vermont,Weighted distribution of population (%),93.8,0.8,0.6,0.9,0,2,1.9,
04/28/2021,08/01/2020,08/31/2020,2020,8,By Month,Vermont,Count of COVID-19 deaths,0,0,0,0,0,0,0,
04/28/2021,08/01/2020,08/31/2020,2020,8,By Month,Vermont,Distribution of COVID-19 deaths (%),0,0,0,0,0,0,0,
04/28/2021,08/01/2020,08/31/2020,2020,8,By Month,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,08/01/2020,08/31/2020,2020,8,By Month,Vermont,Weighted distribution of population (%),0,0,0,0,0,0,0,
04/28/2021,09/01/2020,09/30/2020,2020,9,By Month,Vermont,Count of COVID-19 deaths,0,0,0,0,0,0,0,
04/28/2021,09/01/2020,09/30/2020,2020,9,By Month,Vermont,Distribution of COVID-19 deaths (%),0,0,0,0,0,0,0,
04/28/2021,09/01/2020,09/30/2020,2020,9,By Month,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,09/01/2020,09/30/2020,2020,9,By Month,Vermont,Weighted distribution of population (%),0,0,0,0,0,0,0,
04/28/2021,10/01/2020,10/31/2020,2020,10,By Month,Vermont,Count of COVID-19 deaths,0,0,0,0,0,0,0,
04/28/2021,10/01/2020,10/31/2020,2020,10,By Month,Vermont,Distribution of COVID-19 deaths (%),0,0,0,0,0,0,0,
04/28/2021,10/01/2020,10/31/2020,2020,10,By Month,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,10/01/2020,10/31/2020,2020,10,By Month,Vermont,Weighted distribution of population (%),0,0,0,0,0,0,0,
04/28/2021,11/01/2020,11/30/2020,2020,11,By Month,Vermont,Count of COVID-19 deaths,15,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,11/01/2020,11/30/2020,2020,11,By Month,Vermont,Distribution of COVID-19 deaths (%),93.8,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,11/01/2020,11/30/2020,2020,11,By Month,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,11/01/2020,11/30/2020,2020,11,By Month,Vermont,Weighted distribution of population (%),91.6,1.5,0.3,2.6,0,1.9,2.1,
04/28/2021,12/01/2020,12/31/2020,2020,12,By Month,Vermont,Count of COVID-19 deaths,67,,0,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,12/01/2020,12/31/2020,2020,12,By Month,Vermont,Distribution of COVID-19 deaths (%),98.5,,0,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,12/01/2020,12/31/2020,2020,12,By Month,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,12/01/2020,12/31/2020,2020,12,By Month,Vermont,Weighted distribution of population (%),89.5,2.1,0.3,3.7,0,2.1,2.3,
04/28/2021,01/01/2021,01/31/2021,2021,1,By Month,Vermont,Count of COVID-19 deaths,26,0,0,,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2021,01/31/2021,2021,1,By Month,Vermont,Distribution of COVID-19 deaths (%),92.9,0,0,,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,01/01/2021,01/31/2021,2021,1,By Month,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,01/01/2021,01/31/2021,2021,1,By Month,Vermont,Weighted distribution of population (%),90.5,1.8,0.3,3.1,0,2,2.2,
04/28/2021,02/01/2021,02/28/2021,2021,2,By Month,Vermont,Count of COVID-19 deaths,24,,0,,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,02/01/2021,02/28/2021,2021,2,By Month,Vermont,Distribution of COVID-19 deaths (%),92.3,,0,,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,02/01/2021,02/28/2021,2021,2,By Month,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,02/01/2021,02/28/2021,2021,2,By Month,Vermont,Weighted distribution of population (%),90.3,1.9,0.2,3.3,0,2,2.3,
04/28/2021,03/01/2021,03/31/2021,2021,3,By Month,Vermont,Count of COVID-19 deaths,18,0,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,03/01/2021,03/31/2021,2021,3,By Month,Vermont,Distribution of COVID-19 deaths (%),94.7,0,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,03/01/2021,03/31/2021,2021,3,By Month,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
04/28/2021,03/01/2021,03/31/2021,2021,3,By Month,Vermont,Weighted distribution of population (%),89.3,2.1,0.2,3.9,0,2.1,2.4,
04/28/2021,04/01/2021,04/24/2021,2021,4,By Month,Vermont,Count of COVID-19 deaths,,0,0,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,04/01/2021,04/24/2021,2021,4,By Month,Vermont,Distribution of COVID-19 deaths (%),,0,0,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/28/2021,04/01/2021,04/24/2021,2021,4,By Month,Vermont,Unweighted distribution of population (%),92.6,1.3,0.3,1.9,0,1.8,2,
